,groundSteering,timestamp,angularVelocityX,angularVelocityY,angularVelocityZ
432,-0.02098634,2020-03-18 14:56:44,-14.4043,7.751465,-10.62012
431,-0.02098634,2020-03-18 14:56:44,-18.98193,12.3291,-8.544922
439,-0.02098634,2020-03-18 14:56:44,-18.00537,19.59229,1.403809
429,-0.02098634,2020-03-18 14:56:44,-16.47949,-10.74219,-11.2915
416,-0.02098634,2020-03-18 14:56:44,-16.47949,-10.74219,-11.2915
430,-0.02098634,2020-03-18 14:56:44,-12.63428,2.929688,-9.70459
418,-0.02098634,2020-03-18 14:56:44,-18.98193,12.3291,-8.544922
419,-0.02098634,2020-03-18 14:56:44,-14.4043,7.751465,-10.62012
420,-0.02098634,2020-03-18 14:56:44,-2.319336,0.6713867,-4.211426
421,-0.02098634,2020-03-18 14:56:44,22.52197,-16.54053,-1.098633
422,-0.02098634,2020-03-18 14:56:44,4.638672,-3.234863,-1.037598
417,-0.02098634,2020-03-18 14:56:44,-12.63428,2.929688,-9.70459
424,-0.02098634,2020-03-18 14:56:44,-7.568359,10.31494,-8.422852
425,-0.02098634,2020-03-18 14:56:44,13.00049,-19.89746,-4.089355
426,-0.02098634,2020-03-18 14:56:44,-18.00537,19.59229,1.403809
427,-0.02098634,2020-03-18 14:56:44,-18.79883,5.737305,-7.263184
428,-0.02098634,2020-03-18 14:56:44,-16.8457,11.35254,-6.286621
423,-0.02098634,2020-03-18 14:56:44,-16.23535,13.24463,-5.126953
627,-0.02398692,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
628,-0.02398692,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
629,-0.02398692,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
630,-0.02398692,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
631,-0.02398692,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
632,-0.02398692,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
633,-0.02398692,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
634,-0.02398692,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
635,-0.02398692,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
639,-0.03598038,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
637,-0.02398692,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
638,-0.03598038,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
640,-0.03598038,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
641,-0.03598038,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
642,-0.03598038,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
643,-0.03598038,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
644,-0.03598038,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
645,-0.03598038,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
636,-0.02398692,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
626,-0.02398692,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
610,-0.02398692,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
624,-0.02398692,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
646,-0.03598038,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
604,-0.02398692,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
605,-0.02398692,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
606,-0.02398692,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
608,-0.02398692,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
609,-0.02398692,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
611,-0.02398692,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
612,-0.02398692,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
613,-0.02398692,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
614,-0.02398692,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
615,-0.02398692,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
616,-0.02398692,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
617,-0.02398692,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
618,-0.02398692,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
619,-0.02398692,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
620,-0.02398692,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
621,-0.02398692,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
622,-0.02398692,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
623,-0.02398692,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
625,-0.02398692,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
647,-0.03598038,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
678,-0.07196964,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
649,-0.03598038,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
673,-0.07196964,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
674,-0.07196964,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
675,-0.07196964,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
676,-0.07196964,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
677,-0.07196964,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
603,-0.02398692,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
679,-0.07196964,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
680,-0.07196964,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
681,-0.07196964,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
682,-0.07196964,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
683,-0.07196964,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
684,-0.07196964,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
685,-0.07196964,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
686,-0.07196964,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
687,-0.07196964,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
688,-0.07196964,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
689,-0.07196964,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
690,-0.07196964,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
691,-0.07196964,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
672,-0.07196964,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
648,-0.03598038,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
671,-0.07196964,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
669,-0.07196964,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
650,-0.03598038,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
651,-0.03598038,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
652,-0.03598038,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
653,-0.03598038,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
654,-0.03598038,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
655,-0.03598038,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
656,-0.07196964,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
657,-0.07196964,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
658,-0.07196964,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
659,-0.07196964,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
660,-0.07196964,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
661,-0.07196964,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
662,-0.07196964,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
663,-0.07196964,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
664,-0.07196964,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
665,-0.07196964,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
666,-0.07196964,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
667,-0.07196964,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
668,-0.07196964,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
670,-0.07196964,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
602,-0.02398692,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
607,-0.02398692,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
600,-0.02098634,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
535,-0.02098634,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
536,-0.02098634,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
537,-0.02098634,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
538,-0.02098634,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
539,-0.02098634,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
540,-0.02098634,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
541,-0.02098634,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
542,-0.02098634,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
543,-0.02098634,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
544,-0.02098634,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
545,-0.02098634,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
546,-0.02098634,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
547,-0.02098634,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
548,-0.02098634,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
549,-0.02098634,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
550,-0.02098634,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
551,-0.02098634,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
552,-0.02098634,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
553,-0.02098634,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
534,-0.02098634,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
554,-0.02098634,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
533,-0.02098634,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
531,-0.02098634,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
512,-0.02098634,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
513,-0.02098634,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
514,-0.02098634,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
515,-0.02098634,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
516,-0.02098634,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
517,-0.02098634,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
601,-0.02098634,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
519,-0.02098634,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
520,-0.02098634,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
521,-0.02098634,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
522,-0.02098634,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
523,-0.02098634,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
524,-0.02098634,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
525,-0.02098634,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
526,-0.02098634,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
527,-0.02098634,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
528,-0.02098634,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
529,-0.02098634,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
530,-0.02098634,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
532,-0.02098634,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
555,-0.02098634,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
518,-0.02098634,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
557,-0.02098634,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
581,-0.02098634,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
582,-0.02098634,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
583,-0.02098634,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
584,-0.02098634,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
585,-0.02098634,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
586,-0.02098634,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
587,-0.02098634,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
588,-0.02098634,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
589,-0.02098634,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
590,-0.02098634,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
591,-0.02098634,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
592,-0.02098634,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
593,-0.02098634,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
594,-0.02098634,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
595,-0.02098634,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
597,-0.02098634,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
598,-0.02098634,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
599,-0.02098634,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
556,-0.02098634,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
580,-0.02098634,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
579,-0.02098634,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
596,-0.02098634,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
577,-0.02098634,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
578,-0.02098634,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
559,-0.02098634,2020-03-18 14:56:45,-11.16943,9.887695,-5.493164
558,-0.02098634,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
561,-0.02098634,2020-03-18 14:56:45,6.286621,-10.37598,-7.019043
562,-0.02098634,2020-03-18 14:56:45,-13.73291,7.568359,-11.04736
563,-0.02098634,2020-03-18 14:56:45,-8.117676,9.338379,-12.3291
564,-0.02098634,2020-03-18 14:56:45,20.26367,15.19775,-20.08057
565,-0.02098634,2020-03-18 14:56:45,11.04736,19.77539,-24.71924
566,-0.02098634,2020-03-18 14:56:45,-9.82666,4.699707,-4.943848
560,-0.02098634,2020-03-18 14:56:45,17.15088,-4.211426,-9.765625
568,-0.02098634,2020-03-18 14:56:45,7.69043,1.220703,-3.662109
567,-0.02098634,2020-03-18 14:56:45,4.638672,-2.502441,-8.056641
574,-0.02098634,2020-03-18 14:56:45,-23.55957,14.5874,-8.605957
573,-0.02098634,2020-03-18 14:56:45,12.51221,3.662109,-6.774902
575,-0.02098634,2020-03-18 14:56:45,-0.5493164,10.43701,-7.629395
571,-0.02098634,2020-03-18 14:56:45,20.87402,-5.493164,-0.3662109
570,-0.02098634,2020-03-18 14:56:45,26.79443,-11.84082,-4.211426
569,-0.02098634,2020-03-18 14:56:45,28.25928,-9.094238,-4.394531
572,-0.02098634,2020-03-18 14:56:45,-6.286621,-5.615234,-4.943848
576,-0.02098634,2020-03-18 14:56:45,-6.469727,-0.1831055,-6.103516
787,-0.07196964,2020-03-18 14:56:46,6.408691,-6.164551,-21.60645
793,-0.07196964,2020-03-18 14:56:46,28.62549,-11.71875,-18.55469
788,-0.07196964,2020-03-18 14:56:46,-5.859375,-8.666992,-20.81299
789,-0.07196964,2020-03-18 14:56:46,-0.4272461,1.525879,-21.30127
790,-0.07196964,2020-03-18 14:56:46,-15.19775,3.173828,-27.22168
791,-0.07196964,2020-03-18 14:56:46,-24.90234,-9.887695,-26.61133
792,-0.07196964,2020-03-18 14:56:46,18.00537,6.713867,-19.77539
797,-0.07196964,2020-03-18 14:56:46,6.04248,-0.6713867,-26.06201
795,-0.07196964,2020-03-18 14:56:46,-11.41357,11.35254,-20.62988
796,-0.07196964,2020-03-18 14:56:46,1.77002,-0.6103516,-19.59229
798,-0.07196964,2020-03-18 14:56:46,5.554199,1.037598,-25.02441
799,-0.07196964,2020-03-18 14:56:46,21.48438,-15.99121,-22.46094
